parameter,mean,median,sd,lower5,lower15,upper85,upper95
pt_residuals[5],0,0,0,0,0,0,0
pt_residuals[60],0.06074875963011979,0.061118487197418137,0.06207564850153595,-0.04190234976174479,-0.0032063400839776627,0.12439051470580045,0.16182826725917454
pt_residuals[61],-0.13084921566427418,-0.13074805758022112,0.06133356464853011,-0.2322291122639862,-0.19413384029242584,-0.06769250877813451,-0.030246868353947007
pt_residuals[62],-0.010042681471076231,-0.01036780138210125,0.06080597240001105,-0.10997927229272507,-0.07227181173598375,0.053195158473152086,0.08995225480853299
pt_residuals[63],-0.003940976272230848,-0.0039549344703337375,0.055561129846431044,-0.09427323581514427,-0.06173808707912988,0.05336227524511465,0.08729345362961377
pt_residuals[64],0.19343327255038603,0.19386232622399097,0.05054527889035337,0.1104320489439818,0.14089987981739172,0.24567141568903267,0.27614451585326055
pt_residuals[65],0.26613030505704227,0.26665148933808686,0.0559123059599083,0.17348905922942262,0.20830123553541055,0.32353577877548223,0.357478386595682
pt_residuals[66],-0.04781163688304148,-0.04770565519321107,0.05599107951018326,-0.1402979777747173,-0.10602714881879642,0.010092543887924929,0.04385871909255393
pt_residuals[67],0.23495969513215162,0.2346600798740672,0.05676905108177044,0.1414442363123401,0.17641571601979714,0.29321523865217225,0.32873024456912664
pt_residuals[68],-0.1498262514588056,-0.1499274995660797,0.05669216271186266,-0.2430143349823266,-0.20837378361864853,-0.09133908666729763,-0.057031787567252926
pt_residuals[69],0.12362242447075218,0.12341897505611829,0.055283211948975314,0.03299335965844828,0.0668812249923896,0.18033557929247981,0.21589939860767998
pt_residuals[6],0,0,0,0,0,0,0
pt_residuals[70],0.12322927509242587,0.12269030035593129,0.05863894772314881,0.026843826468874538,0.06321122110685193,0.18356677814914876,0.22008249431436336
pt_residuals[71],0.2248161804522217,0.22455563643077356,0.058647172479453225,0.12873494562922116,0.16404136446264975,0.2853750403349098,0.32119778126273874
pt_residuals[72],-0.08294009200177965,-0.08313022297844147,0.0533833489660491,-0.16981694443694398,-0.1381230151229981,-0.02761366832612609,0.0056381535664156365
pt_residuals[73],0.1238299449865103,0.12331506361718886,0.05772767240320377,0.0306897946708359,0.06446566439202889,0.1834741934985028,0.21975628647215717
pt_residuals[74],-0.1528506878031635,-0.1531312825009262,0.0570348142520909,-0.24659150369738703,-0.21146469897455822,-0.09438876268633939,-0.05787428174247586
pt_residuals[75],0.05309859416159781,0.052830166028708825,0.049748865333988083,-0.02836631371030108,0.001783575924781433,0.10439822173236778,0.1348672034499595
pt_residuals[76],-0.14099563494682296,-0.14141211072474041,0.04837707095502515,-0.2208305823094004,-0.19056889550130252,-0.09075053063183637,-0.061150211357109664
pt_residuals[77],0.005691247140452142,0.00579209821657245,0.050046551023484535,-0.07705543181557717,-0.04606147489170698,0.05753799385894988,0.08747755336030248
pt_residuals[78],0.07471908751086992,0.07493824511884739,0.05277172450497104,-0.012200450132836655,0.02085955317732534,0.12890067495309382,0.16132417286566325
pt_residuals[79],0.05265473536165687,0.05279448148826013,0.0521819777078596,-0.03355162569637194,-9.183467577496005e-4,0.10653394014930218,0.13781941482832255
pt_residuals[7],0,0,0,0,0,0,0
pt_residuals[80],0.008692069701316151,0.008896343497919512,0.04745331288018612,-0.06931374657622212,-0.04042713575809186,0.057386257347492226,0.08611986283000284
pt_residuals[81],-0.033678758572698766,-0.03357701235601346,0.04868938278435528,-0.11323735658026687,-0.08339255960848284,0.01653901284437448,0.04642350959143059
pt_residuals[82],0.08737421831622451,0.08716180256962519,0.04453979453197494,0.014078539629589921,0.041715751650771404,0.13341622889168211,0.1610926416080625
pt_residuals[83],-0.013660551451336786,-0.013556967850540946,0.043249418368463716,-0.08542484873950008,-0.057765794482740586,0.03066367798140623,0.057255821414919854
pt_residuals[84],-0.01675267262907942,-0.017048926750843824,0.047532053580579145,-0.09461233860120447,-0.06594299046458411,0.03223832851747749,0.062353189123777644
pt_residuals[85],0.08404444710835068,0.08369201825826844,0.050003817116523054,0.0018912196110395998,0.032328164315075084,0.13563549941908404,0.16723773342649903
pt_residuals[86],-0.09462275047558753,-0.0945511851307021,0.049080431718953044,-0.17537290594284166,-0.14483312890915692,-0.04425753870531017,-0.013231302284770381
pt_residuals[87],-0.040464876448570074,-0.04045716112538822,0.04769042255813364,-0.11889128501055249,-0.08979464200040346,0.00863026768497764,0.03823103248363641
pt_residuals[88],-0.04970387964718591,-0.0504881912350974,0.04668271076195749,-0.1256090915278754,-0.09775738412872985,-0.001618510985406844,0.028031767509526854
pt_residuals[89],-0.026657049708700063,-0.02706290930348651,0.0463550714906735,-0.10278959200490445,-0.07419661076888893,0.02083237472514125,0.04992454687692905
pt_residuals[8],0.2785626915343669,0.2777978406488784,0.05676990710580644,0.18710363589127094,0.2200459122401688,0.3365719127877665,0.3727040158855188
pt_residuals[90],0.04155336740306821,0.04126153619405318,0.04356053540223233,-0.029365801939514224,-0.0031268912678373687,0.08611112590311157,0.11431676171018586
pt_residuals[91],-0.43584484588825584,-0.435599499943942,0.06900169296174824,-0.5495168416288805,-0.506657123265871,-0.36503947452307656,-0.32232229740519747
pt_residuals[92],-0.09121872234307664,-0.09150126100871059,0.08740150786115888,-0.2344370968249703,-0.18182686262083086,-6.275506360587533e-4,0.05310458152416232
pt_residuals[93],0.051806722336438696,0.0516551319797717,0.07997204013282014,-0.08082521150987668,-0.030447130769633117,0.13406305705032945,0.18365531981055422
