period,median,lower90,upper90,date,region
12,6.149721430533635,5.783686361370276,6.556255050561357,2000 Q3,NSW
13,6.153858549811384,5.790584684638879,6.5576708192476705,2000 Q4,NSW
14,6.162765535838446,5.799904817544747,6.569954690493746,2001 Q1,NSW
15,6.170402631829255,5.803709110131043,6.575295906626195,2001 Q2,NSW
16,6.165357971713528,5.8036925643197765,6.576197608345363,2001 Q3,NSW
17,6.170929597716162,5.802407790115273,6.588060884180631,2001 Q4,NSW
18,6.1737691863476325,5.799080189152218,6.592462806874942,2002 Q1,NSW
19,6.1651616091213715,5.796011138321985,6.586873729313399,2002 Q2,NSW
20,6.163207008069087,5.793044152422068,6.585952033818878,2002 Q3,NSW
21,6.1361655896945715,5.768902485930609,6.554130752670806,2002 Q4,NSW
22,6.127450707609644,5.76295056197124,6.553374255801881,2003 Q1,NSW
23,6.097764973566791,5.7327129187037205,6.519623454336596,2003 Q2,NSW
24,6.070884613941485,5.703374011948293,6.480785484059806,2003 Q3,NSW
25,6.044456272551521,5.680059681290929,6.452622700318532,2003 Q4,NSW
26,6.017613133182026,5.656623145331594,6.421700444076617,2004 Q1,NSW
27,6.004042075390057,5.6356102734347555,6.409706925796434,2004 Q2,NSW
28,5.9895281092269705,5.62681288166583,6.3988138479563474,2004 Q3,NSW
29,5.955958570091337,5.598959415965239,6.365374625482775,2004 Q4,NSW
30,5.941161343245847,5.581625482609443,6.349611589292574,2005 Q1,NSW
31,5.91106985808928,5.558140503431605,6.321923382746474,2005 Q2,NSW
32,5.886306200244418,5.529497802351737,6.292954427567368,2005 Q3,NSW
33,5.847278309571884,5.4878772021720135,6.252122763534894,2005 Q4,NSW
34,5.8149492412199875,5.452410155060011,6.219380873427626,2006 Q1,NSW
35,5.782185765341028,5.422527526153613,6.184745170642451,2006 Q2,NSW
36,5.743451909112732,5.3878404577295615,6.145724267863591,2006 Q3,NSW
37,5.707112065344972,5.352790527377455,6.108993411268376,2006 Q4,NSW
38,5.681921207833506,5.332633422164804,6.082006786757219,2007 Q1,NSW
39,5.656113344480387,5.302857888644319,6.049267819973621,2007 Q2,NSW
40,5.631736578225154,5.277996504271796,6.025833410340895,2007 Q3,NSW
41,5.612387287656448,5.266203154658164,6.0072419426696015,2007 Q4,NSW
42,5.588595002657163,5.242540059505285,5.986740338300107,2008 Q1,NSW
43,5.592730879459619,5.248399702707001,5.992615252635231,2008 Q2,NSW
44,5.565411752577919,5.22223421181152,5.964551128547501,2008 Q3,NSW
45,5.561888764541347,5.212238095728676,5.9634302214738675,2008 Q4,NSW
46,5.539553786097029,5.187108987772908,5.939242615517873,2009 Q1,NSW
47,5.5263270925962535,5.168834125665026,5.92354880737652,2009 Q2,NSW
48,5.507404400257871,5.144532441649859,5.907236204876264,2009 Q3,NSW
49,5.478510799347744,5.115732067504023,5.871822062869471,2009 Q4,NSW
50,5.458147184701282,5.097531218017366,5.848896557317594,2010 Q1,NSW
51,5.417125762240197,5.054299996468486,5.803268554585014,2010 Q2,NSW
52,5.384373188413008,5.020157079339772,5.774105874038515,2010 Q3,NSW
53,5.336740630273322,4.974875141789854,5.724631446791187,2010 Q4,NSW
54,5.298694333674103,4.937943795014248,5.684554052702764,2011 Q1,NSW
55,5.257035209408842,4.8934385905515905,5.634300841932095,2011 Q2,NSW
56,5.199638943371895,4.831649347484928,5.575821722657444,2011 Q3,NSW
57,5.150730400178084,4.782374453115221,5.531290934270155,2011 Q4,NSW
58,5.097725416019594,4.724641809037941,5.475210953901303,2012 Q1,NSW
59,5.035455444084349,4.664649644204312,5.411393754325188,2012 Q2,NSW
60,4.987553603266016,4.612388705947906,5.36112756127094,2012 Q3,NSW
61,4.939176695915444,4.558956831939736,5.315924504173287,2012 Q4,NSW
62,4.890941167866015,4.506062817678478,5.27064981585185,2013 Q1,NSW
63,4.857353679363996,4.47188287043176,5.235327391912138,2013 Q2,NSW
64,4.805005969522805,4.417397801670063,5.184414680949189,2013 Q3,NSW
65,4.762143269842753,4.369500681774299,5.139828567410142,2013 Q4,NSW
66,4.716014673498969,4.3161947507902765,5.096044139342165,2014 Q1,NSW
67,4.669133523092496,4.269006223197796,5.048109759360093,2014 Q2,NSW
68,4.615858167610279,4.21252811880477,4.997858679946651,2014 Q3,NSW
69,4.573100062422071,4.169294836638521,4.95301661275691,2014 Q4,NSW
70,4.520215083485662,4.11561190381352,4.899833077489092,2015 Q1,NSW
71,4.469789887817801,4.070119051857322,4.848900071065795,2015 Q2,NSW
72,4.420455262731966,4.0195636423517325,4.801293752904359,2015 Q3,NSW
73,4.382429287702626,3.984414548077243,4.755289710803107,2015 Q4,NSW
74,4.333509017822964,3.934781244077326,4.708527178140191,2016 Q1,NSW
75,4.297655290861168,3.90087977950055,4.669216674120042,2016 Q2,NSW
76,4.255837837246384,3.857339889717736,4.625177980473066,2016 Q3,NSW
77,4.225400145354619,3.8341468866625577,4.5962281977703014,2016 Q4,NSW
78,4.189275869965763,3.8046789206661478,4.557960838535899,2017 Q1,NSW
79,4.160484340610418,3.7766796085222105,4.5274900936056035,2017 Q2,NSW
80,4.137828938342944,3.7544440288193077,4.502362313197496,2017 Q3,NSW
81,4.114935474398669,3.7378194986352113,4.48018185571899,2017 Q4,NSW
82,4.090830680004565,3.712938195386071,4.4570467133706755,2018 Q1,NSW
83,4.063952389320655,3.6862711628733846,4.426792398474995,2018 Q2,NSW
84,4.0388990746928055,3.663279633354252,4.405287177804483,2018 Q3,NSW
85,4.027081475401891,3.654529287427297,4.387823086081743,2018 Q4,NSW
86,4.002616803531121,3.631663107450159,4.364422936264351,2019 Q1,NSW
87,3.9941486101886476,3.621227045698383,4.355205761170214,2019 Q2,NSW
88,3.9881495194128735,3.616980123165208,4.347231467351871,2019 Q3,NSW
89,3.9968422126696055,3.6213138637603137,4.35891456594444,2019 Q4,NSW
90,4.012690530329255,3.6375430591076214,4.371585490616602,2020 Q1,NSW
91,4.032201388947113,3.664804839244035,4.394613524764256,2020 Q2,NSW
92,4.045824801661709,3.6799822700667115,4.404361424420487,2020 Q3,NSW
93,4.061035551891919,3.702023335783723,4.416108361640519,2020 Q4,NSW
94,4.069724766477122,3.713927006010877,4.419130199137015,2021 Q1,NSW
95,4.08094346360358,3.730440346259532,4.425145087624096,2021 Q2,NSW
96,4.0707523636825,3.7269823052087236,4.412817353553697,2021 Q3,NSW
97,4.079817377530661,3.748852048954494,4.423381117762679,2021 Q4,NSW
98,4.084188688881071,3.761248233758078,4.423094055486074,2022 Q1,NSW
99,4.084381023040942,3.7654836153984474,4.4152665273022205,2022 Q2,NSW
100,4.083151347898239,3.7738857193021675,4.414745684472459,2022 Q3,NSW
101,4.106789929445096,3.803031505269155,4.441648608214583,2022 Q4,NSW
102,4.139087087397039,3.8285086407471813,4.479175449060007,2023 Q1,NSW
103,4.138497175407762,3.82301099419942,4.477793530061492,2023 Q2,NSW
104,4.125354885884542,3.8063465958579954,4.4727019324723525,2023 Q3,NSW
105,4.143655550538118,3.8080469952858316,4.502473249557446,2023 Q4,NSW
106,4.133866081799615,3.785341805745189,4.506470417258958,2024 Q1,NSW
107,4.127302786722382,3.7527543264676493,4.515949108107408,2024 Q2,NSW
108,4.123335149430364,3.7263317626230363,4.536179115949237,2024 Q3,NSW
109,4.125007300292809,3.7061308575538487,4.558511885412245,2024 Q4,NSW
110,4.124641118366235,3.678340989211337,4.575872130070888,2025 Q1,NSW
1,5.873480990443625,5.562289215387686,6.1346629630432545,1997 Q4,VIC
2,5.9324204199117965,5.603483796797696,6.226795945995498,1998 Q1,VIC
3,5.992073127951863,5.650779952526645,6.322619015700727,1998 Q2,VIC
4,6.050109231055451,5.6970153892717725,6.410659023159063,1998 Q3,VIC
5,6.108995656917666,5.73528044410904,6.499931846825393,1998 Q4,VIC
6,6.166788274627769,5.775630898109963,6.581752856409693,1999 Q1,VIC
7,6.221345020058656,5.815456940924922,6.656914817089056,1999 Q2,VIC
8,6.2716359853095405,5.852721665491957,6.729081842422303,1999 Q3,VIC
9,6.3184993980106565,5.8882098343632565,6.790002690888365,1999 Q4,VIC
10,6.360488753018638,5.912568606533853,6.851803561938329,2000 Q1,VIC
11,6.399378302051483,5.939801482516938,6.903215058360664,2000 Q2,VIC
12,6.425154140853699,5.9553288478917,6.93970404037219,2000 Q3,VIC
13,6.454590307907674,5.9818408473925135,6.9809133947346265,2000 Q4,VIC
14,6.469494501244598,5.990926853060065,6.998722995996831,2001 Q1,VIC
15,6.485087431633535,6.004783118991851,7.018891787251031,2001 Q2,VIC
16,6.49571196509661,6.016086168234811,7.022870562942918,2001 Q3,VIC
17,6.499314293714521,6.014696594101396,7.032417559468253,2001 Q4,VIC
18,6.496020104405643,6.01746067962965,7.025303438761718,2002 Q1,VIC
19,6.491701525934445,6.012858776046888,7.01665088511622,2002 Q2,VIC
20,6.4804631900996865,6.007399124121867,6.999508744257146,2002 Q3,VIC
21,6.464746324432765,5.999697614821709,6.98695624161512,2002 Q4,VIC
22,6.450511532925506,5.988125859224791,6.970390662720533,2003 Q1,VIC
23,6.436443688470133,5.9776492156934005,6.9528574231089735,2003 Q2,VIC
24,6.428932185136507,5.969727903125217,6.943907559547594,2003 Q3,VIC
25,6.418137396418972,5.957722378019653,6.93515044475629,2003 Q4,VIC
26,6.407898654884487,5.9555630553985734,6.924698453175121,2004 Q1,VIC
27,6.401253422821466,5.941755319857048,6.919850452337707,2004 Q2,VIC
28,6.39153676383625,5.9345526040994905,6.908775883302145,2004 Q3,VIC
29,6.379226613578448,5.928463881763432,6.893754949326902,2004 Q4,VIC
30,6.359674558136547,5.912702411652086,6.8745730034879,2005 Q1,VIC
31,6.3294024518617595,5.887533465200672,6.846093753653124,2005 Q2,VIC
32,6.301273334415468,5.860572346591377,6.812351237422887,2005 Q3,VIC
33,6.274027092313515,5.834701755735221,6.776412056998832,2005 Q4,VIC
34,6.240828143081369,5.80060500812276,6.743933655891944,2006 Q1,VIC
35,6.2144532524656935,5.7747973174611955,6.713226932752642,2006 Q2,VIC
36,6.174156876843257,5.7414363072848404,6.673595885268345,2006 Q3,VIC
37,6.150428625597824,5.715661419568781,6.647199804596837,2006 Q4,VIC
38,6.132629902671368,5.699267653601023,6.637586608014278,2007 Q1,VIC
39,6.112986960794858,5.680835739612886,6.610126724682882,2007 Q2,VIC
40,6.08520634069399,5.651696988956901,6.579754605497883,2007 Q3,VIC
41,6.073191621139833,5.6396939587257275,6.566863885075599,2007 Q4,VIC
42,6.0513044375973735,5.617393184242309,6.547900056833459,2008 Q1,VIC
43,6.03966271829567,5.606431723582994,6.533112972216905,2008 Q2,VIC
