date_qtr,expectations,import_price,unemp_gap,momentum,dummies,residuals,aena_demeaned
1997 Q4,NA,NA,NA,NA,NA,NA,NA
1998 Q1,NA,NA,NA,NA,NA,NA,NA
1998 Q2,NA,NA,NA,NA,NA,NA,NA
1998 Q3,NA,NA,NA,NA,NA,NA,NA
1998 Q4,NA,NA,NA,NA,NA,NA,NA
1999 Q1,NA,NA,NA,NA,NA,NA,NA
1999 Q2,NA,NA,NA,NA,NA,NA,NA
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
2024 Q2,0.6603244746278168,0.026018441880397612,0.1537047027939714,-1.9779243775005928e-4,0,0.09790015329991708,-0.03774998016435286
2024 Q3,0.6603244746278168,-0.03829507869484405,0.12499903624983782,-0.0058481401317731435,0,0.05173968625704428,0.007080021691918208
2024 Q4,0.6603244746278168,-0.005049090480451719,0.12925173054414277,-0.0031405558809777926,0,-0.19742646848896073,0.01603990967843067
2025 Q1,0.6603244746278168,0.002769612230261749,0.11189080026354661,0.004894030074536047,0,-0.07927738851324395,-6.015286829173267e-4
2025 Q2,0.6603244746278168,-4.7016352994597166e-4,0.10323918701365728,-0.0029382185447871753,0,-0.0659620179702275,0.0058067384034863985
2025 Q3,0.6603244746278168,-0.0241261927231707,0.08297177184929888,-0.0034046333688324587,0,0.30210213644512884,-0.01786755683024134
>>>>>>> Stashed changes
=======
1999 Q3,0.721589654069309,0.0522835473855396,-0.174194437132291,0.004812754862482401,0,0.16559134095492067,0.029917139860039344
1999 Q4,0.747951932040955,0.023041570685980534,-0.14231567573200088,2.997688652487828e-4,0,-0.03571883940674325,0.006741243546559786
2000 Q1,0.7384661167358737,0.02255493397261056,-0.1314335037354636,0.006090024192649341,0,0.08637248806010567,-0.02205005922577574
2000 Q2,0.7158336981803033,-0.04706060397975152,-0.09583342075193782,-4.557763424975027e-4,0,-0.0921269331517175,0.01964303604560101
2000 Q3,0.7095597062612871,-0.06541183597860038,-0.05705765507469913,0.009810873836928923,0,0.007991141330140117,-0.004892230375056549
2000 Q4,0.707360931111687,-0.05355243989761751,-0.051998815720670825,0.00852551073708023,0,0.00690300468561178,-0.017238190916090638
2001 Q1,0.6770040197530709,-0.01702508750795543,-0.04802662117097336,-0.004823909266571432,0,0.3632247712311335,0.029646826961295683
2001 Q2,0.6813209866698252,0.013881264568577236,-0.08521668206448767,-0.004784646094514635,0,0.21321635145394136,-0.018417274533341372
2001 Q3,0.6890569913846488,0.016165223523559306,-0.10987747301051348,-0.012322165613249992,0,0.13436087754832304,-0.017383453832767827
2001 Q4,0.6836924404960955,0.02784547309269209,-0.14402814855821905,4.3738656432750916e-5,0,0.32592694684721646,0.006519549465782384
2002 Q1,0.6973570797765951,0.025302141057133923,-0.1418087279315136,-0.0028420587344181753,0,0.10336680075228133,0.018624765079921477
2002 Q2,0.7062557875809978,0.032378340454218724,-0.13110334793064143,0.009276750215515314,0,-0.011106747801340688,-0.005700782518749737
2002 Q3,0.7083394436128179,0.006542939344545313,-0.11692394082672727,0.005957034541041875,0,0.10300114966736418,-0.00691662633904201
2002 Q4,0.7174108300938908,0.039053566164654184,-0.09764095203152641,0.003399366834342849,0,0.022067067773388294,0.015710121165250293
2003 Q1,0.723673310101129,-0.011339828589605572,-0.08580953341992263,0.003411356456522687,0,0.18647925097828855,-0.01641455552641207
2003 Q2,0.7098359921439593,-0.03064950095394984,-0.08492342141509232,0.0028376177393684998,0,-0.10464496601702877,0.0075442785027431125
2003 Q3,0.7067853355227863,0.01804609476827719,-0.07553951075782081,1.3323121555410865e-4,0,0.04176163396946719,0.008813215281735938
2003 Q4,0.7117930171462213,0.002616854266902103,-0.06324249044574608,0.0042497874142187475,0,0.04655535788222631,-0.0019725262638225264
2004 Q1,0.7150624000911765,0.027723664161700624,-0.048805420245487965,0.006030207944909197,0,0.012320315884432276,-0.012331167836730635
2004 Q2,0.7262519783394036,0.02279412053328153,-0.03433174778296801,0.005321727402744595,0,-0.12591590201416647,0.005879823521704714
2004 Q3,0.7246748464258159,-0.010247674175630817,-0.03263388857102145,0.0031173251957649735,0,-0.07508807747345414,-0.009822531401474594
